SystemCodeNumber,Capacity,Occupancy,LastUpdated,Occupancy Rate (%)
BHMMBMMBX01,687,384,2016-10-22 11:59:46,55.9
BHMMBMMBX01,687,416,2016-10-22 12:32:47,60.55
BHMMBMMBX01,687,439,2016-10-22 12:59:47,63.9
BHMMBMMBX01,687,472,2016-10-22 13:32:43,68.7
BHMMBMMBX01,687,489,2016-10-22 13:59:48,71.18
BHMMBMMBX01,687,503,2016-10-22 14:39:47,73.22
BHMMBMMBX01,687,510,2016-10-22 14:59:48,74.24
BHMMBMMBX01,687,516,2016-10-22 15:26:49,75.11
BHMMBMMBX01,687,511,2016-10-22 15:59:47,74.38
BHMMBMMBX01,687,491,2016-10-22 16:26:47,71.47
BHMMBMMBX01,687,288,2016-10-23 7:59:48,41.92
BHMMBMMBX01,687,287,2016-10-23 8:26:51,41.78
BHMMBMMBX01,687,297,2016-10-23 8:59:50,43.23
BHMMBMMBX01,687,293,2016-10-23 9:26:51,42.65
BHMMBMMBX01,687,300,2016-10-23 9:59:52,43.67
BHMMBMMBX01,687,307,2016-10-23 10:26:53,44.69
BHMMBMMBX01,687,306,2016-10-23 10:59:53,44.54
BHMMBMMBX01,687,299,2016-10-23 11:26:49,43.52
BHMMBMMBX01,687,302,2016-10-23 11:59:50,43.96
BHMMBMMBX01,687,304,2016-10-23 12:26:51,44.25
BHMMBMMBX01,687,366,2016-10-23 13:06:52,53.28
BHMMBMMBX01,687,401,2016-10-23 13:26:55,58.37
BHMMBMMBX01,687,454,2016-10-23 13:59:53,66.08
BHMMBMMBX01,687,476,2016-10-23 14:26:51,69.29
BHMMBMMBX01,687,503,2016-10-23 14:59:53,73.22
BHMMBMMBX01,687,480,2016-10-23 15:26:56,69.87
BHMMBMMBX01,687,462,2016-10-23 15:59:54,67.25
BHMMBMMBX01,687,423,2016-10-23 16:26:57,61.57
BHMMBMMBX01,687,271,2016-10-24 7:56:56,39.45
BHMMBMMBX01,687,312,2016-10-24 8:29:56,45.41
BHMMBMMBX01,687,363,2016-10-24 9:03:01,52.84
BHMMBMMBX01,687,381,2016-10-24 9:30:01,55.46
BHMMBMMBX01,687,413,2016-10-24 9:55:57,60.12
BHMMBMMBX01,687,441,2016-10-24 10:30:02,64.19
BHMMBMMBX01,687,458,2016-10-24 11:03:03,66.67
BHMMBMMBX01,687,465,2016-10-24 11:29:57,67.69
BHMMBMMBX01,687,501,2016-10-24 12:02:57,72.93
BHMMBMMBX01,687,490,2016-10-24 12:30:03,71.32
BHMMBMMBX01,687,510,2016-10-24 12:56:58,74.24
BHMMBMMBX01,687,512,2016-10-24 13:30:03,74.53
BHMMBMMBX01,687,505,2016-10-24 13:56:01,73.51
BHMMBMMBX01,687,491,2016-10-24 14:30:02,71.47
BHMMBMMBX01,687,483,2016-10-24 14:56:02,70.31
BHMMBMMBX01,687,470,2016-10-24 15:32:59,68.41
BHMMBMMBX01,687,450,2016-10-24 16:00:04,65.5
BHMMBMMBX01,687,407,2016-10-24 16:33:03,59.24
BHMMBMMBX01,687,277,2016-10-25 8:00:03,40.32
BHMMBMMBX01,687,305,2016-10-25 8:26:08,44.4
BHMMBMMBX01,687,351,2016-10-25 9:00:03,51.09
BHMMBMMBX01,687,391,2016-10-25 9:19:19,56.91
BHMMBMMBX01,687,444,2016-10-25 9:56:19,64.63
BHMMBMMBX01,687,471,2016-10-25 10:29:19,68.56
BHMMBMMBX01,687,487,2016-10-25 10:56:23,70.89
BHMMBMMBX01,687,516,2016-10-25 11:29:22,75.11
BHMMBMMBX01,687,531,2016-10-25 12:02:23,77.29
BHMMBMMBX01,687,541,2016-10-25 12:29:21,78.75
BHMMBMMBX01,687,565,2016-10-25 13:03:20,82.24
BHMMBMMBX01,687,574,2016-10-25 13:29:24,83.55
BHMMBMMBX01,687,577,2016-10-25 13:56:21,83.99
BHMMBMMBX01,687,583,2016-10-25 14:29:23,84.86
BHMMBMMBX01,687,577,2016-10-25 15:02:24,83.99
BHMMBMMBX01,687,550,2016-10-25 15:29:22,80.06
BHMMBMMBX01,687,522,2016-10-25 15:56:25,75.98
BHMMBMMBX01,687,476,2016-10-25 16:29:22,69.29
BHMMBMMBX01,687,305,2016-10-26 7:59:26,44.4
BHMMBMMBX01,687,349,2016-10-26 8:32:27,50.8
BHMMBMMBX01,687,390,2016-10-26 8:59:29,56.77
BHMMBMMBX01,687,432,2016-10-26 9:26:27,62.88
BHMMBMMBX01,687,488,2016-10-26 9:59:25,71.03
BHMMBMMBX01,687,512,2016-10-26 10:26:30,74.53
BHMMBMMBX01,687,540,2016-10-26 10:59:30,78.6
BHMMBMMBX01,687,538,2016-10-26 11:26:28,78.31
BHMMBMMBX01,687,543,2016-10-26 11:59:29,79.04
BHMMBMMBX01,687,557,2016-10-26 12:26:27,81.08
BHMMBMMBX01,687,584,2016-10-26 12:59:31,85.01
BHMMBMMBX01,687,614,2016-10-26 13:26:32,89.37
BHMMBMMBX01,687,608,2016-10-26 13:59:26,88.5
BHMMBMMBX01,687,601,2016-10-26 14:26:26,87.48
BHMMBMMBX01,687,597,2016-10-26 14:59:30,86.9
BHMMBMMBX01,687,584,2016-10-26 15:26:30,85.01
BHMMBMMBX01,687,549,2016-10-26 15:59:32,79.91
BHMMBMMBX01,687,497,2016-10-26 16:32:30,72.34
BHMMBMMBX01,687,368,2016-10-27 7:59:33,53.57
BHMMBMMBX01,687,420,2016-10-27 8:32:33,61.14
BHMMBMMBX01,687,452,2016-10-27 8:59:33,65.79
BHMMBMMBX01,687,476,2016-10-27 9:32:35,69.29
BHMMBMMBX01,687,507,2016-10-27 9:59:37,73.8
BHMMBMMBX01,687,527,2016-10-27 10:25:37,76.71
BHMMBMMBX01,687,573,2016-10-27 10:59:38,83.41
BHMMBMMBX01,687,589,2016-10-27 11:32:32,85.74
BHMMBMMBX01,687,617,2016-10-27 11:59:38,89.81
BHMMBMMBX01,687,618,2016-10-27 12:26:35,89.96
BHMMBMMBX01,687,647,2016-10-27 12:59:36,94.18
BHMMBMMBX01,687,657,2016-10-27 13:32:35,95.63
BHMMBMMBX01,687,651,2016-10-27 13:59:37,94.76
BHMMBMMBX01,687,638,2016-10-27 14:26:38,92.87
BHMMBMMBX01,687,625,2016-10-27 14:59:37,90.98
BHMMBMMBX01,687,610,2016-10-27 15:26:33,88.79
BHMMBMMBX01,687,566,2016-10-27 15:59:38,82.39
BHMMBMMBX01,687,529,2016-10-27 16:26:39,77
BHMMBMMBX01,687,348,2016-10-28 8:16:41,50.66
BHMMBMMBX01,687,348,2016-10-28 8:16:41,50.66
BHMMBMMBX01,687,397,2016-10-28 8:56:40,57.79
BHMMBMMBX01,687,425,2016-10-28 9:29:43,61.86
BHMMBMMBX01,687,458,2016-10-28 10:02:44,66.67
BHMMBMMBX01,687,491,2016-10-28 10:29:41,71.47
BHMMBMMBX01,687,503,2016-10-28 10:56:43,73.22
BHMMBMMBX01,687,525,2016-10-28 11:29:44,76.42
BHMMBMMBX01,687,537,2016-10-28 12:02:44,78.17
BHMMBMMBX01,687,556,2016-10-28 12:29:45,80.93
BHMMBMMBX01,687,585,2016-10-28 13:02:43,85.15
BHMMBMMBX01,687,600,2016-10-28 13:29:45,87.34
BHMMBMMBX01,687,593,2016-10-28 14:02:39,86.32
BHMMBMMBX01,687,584,2016-10-28 14:29:45,85.01
BHMMBMMBX01,687,583,2016-10-28 15:02:43,84.86
BHMMBMMBX01,687,550,2016-10-28 15:29:41,80.06
BHMMBMMBX01,687,513,2016-10-28 16:02:40,74.67
BHMMBMMBX01,687,481,2016-10-28 16:29:42,70.01
BHMMBMMBX01,687,316,2016-10-29 7:59:48,46
BHMMBMMBX01,687,323,2016-10-29 8:26:46,47.02
BHMMBMMBX01,687,334,2016-10-29 8:59:48,48.62
BHMMBMMBX01,687,350,2016-10-29 9:26:50,50.95
BHMMBMMBX01,687,373,2016-10-29 9:59:51,54.29
BHMMBMMBX01,687,395,2016-10-29 10:26:49,57.5
BHMMBMMBX01,687,402,2016-10-29 10:59:46,58.52
BHMMBMMBX01,687,401,2016-10-29 11:25:51,58.37
BHMMBMMBX01,687,429,2016-10-29 12:06:51,62.45
BHMMBMMBX01,687,436,2016-10-29 12:26:46,63.46
BHMMBMMBX01,687,469,2016-10-29 12:59:51,68.27
BHMMBMMBX01,687,502,2016-10-29 13:26:47,73.07
BHMMBMMBX01,687,528,2016-10-29 13:59:51,76.86
BHMMBMMBX01,687,560,2016-10-29 14:26:50,81.51
BHMMBMMBX01,687,593,2016-10-29 14:59:51,86.32
BHMMBMMBX01,687,598,2016-10-29 15:26:52,87.05
BHMMBMMBX01,687,581,2016-10-29 15:59:51,84.57
BHMMBMMBX01,687,582,2016-10-29 16:26:53,84.72
BHMMBMMBX01,687,337,2016-10-30 7:59:55,49.05
BHMMBMMBX01,687,337,2016-10-30 7:59:55,49.05
BHMMBMMBX01,687,337,2016-10-30 7:59:55,49.05
BHMMBMMBX01,687,337,2016-10-30 8:25:53,49.05
BHMMBMMBX01,687,331,2016-10-30 8:59:52,48.18
BHMMBMMBX01,687,336,2016-10-30 9:25:57,48.91
BHMMBMMBX01,687,334,2016-10-30 9:59:52,48.62
BHMMBMMBX01,687,329,2016-10-30 10:25:54,47.89
BHMMBMMBX01,687,320,2016-10-30 10:59:56,46.58
BHMMBMMBX01,687,312,2016-10-30 11:25:55,45.41
BHMMBMMBX01,687,321,2016-10-30 11:59:58,46.72
BHMMBMMBX01,687,324,2016-10-30 12:26:54,47.16
BHMMBMMBX01,687,353,2016-10-30 13:06:59,51.38
BHMMBMMBX01,687,357,2016-10-30 13:25:59,51.97
BHMMBMMBX01,687,385,2016-10-30 13:59:59,56.04
BHMMBMMBX01,687,399,2016-10-30 14:32:54,58.08
BHMMBMMBX01,687,407,2016-10-30 15:00:00,59.24
BHMMBMMBX01,687,399,2016-10-30 15:32:59,58.08
BHMMBMMBX01,687,308,2016-10-31 8:00:03,44.83
BHMMBMMBX01,687,338,2016-10-31 8:26:02,49.2
BHMMBMMBX01,687,400,2016-10-31 9:00:00,58.22
BHMMBMMBX01,687,449,2016-10-31 9:26:03,65.36
BHMMBMMBX01,687,490,2016-10-31 10:00:05,71.32
BHMMBMMBX01,687,518,2016-10-31 10:26:02,75.4
BHMMBMMBX01,687,531,2016-10-31 11:00:02,77.29
BHMMBMMBX01,687,544,2016-10-31 11:26:04,79.18
BHMMBMMBX01,687,564,2016-10-31 12:00:04,82.1
BHMMBMMBX01,687,573,2016-10-31 12:26:06,83.41
BHMMBMMBX01,687,596,2016-10-31 13:00:06,86.75
BHMMBMMBX01,687,607,2016-10-31 13:26:01,88.36
BHMMBMMBX01,687,594,2016-10-31 13:59:47,86.46
BHMMBMMBX01,687,577,2016-10-31 14:26:05,83.99
BHMMBMMBX01,687,562,2016-10-31 15:00:03,81.8
BHMMBMMBX01,687,537,2016-10-31 15:27:04,78.17
BHMMBMMBX01,687,495,2016-10-31 16:00:07,72.05
BHMMBMMBX01,687,466,2016-10-31 16:26:06,67.83
BHMMBMMBX01,687,324,2016-11-01 8:06:07,47.16
BHMMBMMBX01,687,352,2016-11-01 8:26:07,51.24
BHMMBMMBX01,687,404,2016-11-01 9:00:08,58.81
BHMMBMMBX01,687,453,2016-11-01 9:26:12,65.94
BHMMBMMBX01,687,525,2016-11-01 10:00:08,76.42
BHMMBMMBX01,687,567,2016-11-01 10:26:11,82.53
BHMMBMMBX01,687,602,2016-11-01 11:00:09,87.63
BHMMBMMBX01,687,610,2016-11-01 11:26:11,88.79
BHMMBMMBX01,687,636,2016-11-01 12:00:08,92.58
BHMMBMMBX01,687,647,2016-11-01 12:26:12,94.18
BHMMBMMBX01,687,651,2016-11-01 13:00:12,94.76
BHMMBMMBX01,687,645,2016-11-01 13:26:12,93.89
BHMMBMMBX01,687,629,2016-11-01 14:00:09,91.56
BHMMBMMBX01,687,608,2016-11-01 14:26:10,88.5
BHMMBMMBX01,687,592,2016-11-01 15:00:12,86.17
BHMMBMMBX01,687,574,2016-11-01 15:27:09,83.55
BHMMBMMBX01,687,539,2016-11-01 16:00:09,78.46
BHMMBMMBX01,687,493,2016-11-01 16:33:14,71.76
BHMMBMMBX01,687,313,2016-11-02 7:56:18,45.56
BHMMBMMBX01,687,349,2016-11-02 8:30:14,50.8
BHMMBMMBX01,687,375,2016-11-02 8:56:14,54.59
BHMMBMMBX01,687,444,2016-11-02 9:30:15,64.63
BHMMBMMBX01,687,492,2016-11-02 9:56:15,71.62
BHMMBMMBX01,687,539,2016-11-02 10:29:19,78.46
BHMMBMMBX01,687,564,2016-11-02 10:56:16,82.1
BHMMBMMBX01,687,593,2016-11-02 11:30:19,86.32
BHMMBMMBX01,687,591,2016-11-02 11:56:19,86.03
BHMMBMMBX01,687,604,2016-11-02 12:30:20,87.92
BHMMBMMBX01,687,633,2016-11-02 13:03:20,92.14
BHMMBMMBX01,687,639,2016-11-02 13:30:18,93.01
BHMMBMMBX01,687,657,2016-11-02 14:03:20,95.63
BHMMBMMBX01,687,648,2016-11-02 14:30:16,94.32
BHMMBMMBX01,687,626,2016-11-02 14:56:19,91.12
BHMMBMMBX01,687,597,2016-11-02 15:29:19,86.9
BHMMBMMBX01,687,551,2016-11-02 16:03:20,80.2
BHMMBMMBX01,687,516,2016-11-02 16:30:18,75.11
BHMMBMMBX01,687,387,2016-11-03 8:00:22,56.33
BHMMBMMBX01,687,433,2016-11-03 8:26:26,63.03
BHMMBMMBX01,687,486,2016-11-03 9:00:22,70.74
BHMMBMMBX01,687,502,2016-11-03 9:26:22,73.07
BHMMBMMBX01,687,556,2016-11-03 10:00:22,80.93
BHMMBMMBX01,687,580,2016-11-03 10:26:25,84.43
BHMMBMMBX01,687,616,2016-11-03 11:00:24,89.67
BHMMBMMBX01,687,628,2016-11-03 11:26:27,91.41
BHMMBMMBX01,687,647,2016-11-03 12:00:26,94.18
BHMMBMMBX01,687,666,2016-11-03 12:26:27,96.94
BHMMBMMBX01,687,492,2016-11-03 12:59:26,71.62
BHMMBMMBX01,687,508,2016-11-03 13:26:26,73.94
BHMMBMMBX01,687,510,2016-11-03 13:59:26,74.24
BHMMBMMBX01,687,493,2016-11-03 14:26:23,71.76
BHMMBMMBX01,687,471,2016-11-03 15:00:23,68.56
BHMMBMMBX01,687,435,2016-11-03 15:26:24,63.32
BHMMBMMBX01,687,411,2016-11-03 16:03:28,59.83
BHMMBMMBX01,687,405,2016-11-03 16:30:27,58.95
BHMMBMMBX01,687,334,2016-11-04 8:00:29,48.62
BHMMBMMBX01,687,352,2016-11-04 8:26:32,51.24
BHMMBMMBX01,687,393,2016-11-04 8:59:32,57.21
BHMMBMMBX01,687,429,2016-11-04 9:33:32,62.45
BHMMBMMBX01,687,479,2016-11-04 10:00:29,69.72
BHMMBMMBX01,687,499,2016-11-04 10:26:31,72.63
BHMMBMMBX01,687,524,2016-11-04 11:00:33,76.27
BHMMBMMBX01,687,538,2016-11-04 11:33:31,78.31
BHMMBMMBX01,687,540,2016-11-04 12:00:31,78.6
BHMMBMMBX01,687,537,2016-11-04 12:33:34,78.17
BHMMBMMBX01,687,550,2016-11-04 13:00:30,80.06
BHMMBMMBX01,687,554,2016-11-04 13:26:33,80.64
BHMMBMMBX01,687,567,2016-11-04 13:59:31,82.53
BHMMBMMBX01,687,539,2016-11-04 14:26:30,78.46
BHMMBMMBX01,687,521,2016-11-04 15:00:30,75.84
BHMMBMMBX01,687,489,2016-11-04 15:26:30,71.18
BHMMBMMBX01,687,461,2016-11-04 16:00:33,67.1
BHMMBMMBX01,687,436,2016-11-04 16:26:30,63.46
BHMMBMMBX01,687,254,2016-11-05 8:00:35,36.97
BHMMBMMBX01,687,256,2016-11-05 8:26:35,37.26
BHMMBMMBX01,687,259,2016-11-05 8:59:37,37.7
BHMMBMMBX01,687,263,2016-11-05 9:26:38,38.28
BHMMBMMBX01,687,278,2016-11-05 9:59:37,40.47
BHMMBMMBX01,687,290,2016-11-05 10:33:38,42.21
BHMMBMMBX01,687,306,2016-11-05 10:59:39,44.54
BHMMBMMBX01,687,318,2016-11-05 11:26:38,46.29
BHMMBMMBX01,687,360,2016-11-05 12:06:39,52.4
BHMMBMMBX01,687,379,2016-11-05 12:26:41,55.17
BHMMBMMBX01,687,403,2016-11-05 13:00:37,58.66
BHMMBMMBX01,687,467,2016-11-05 13:33:39,67.98
BHMMBMMBX01,687,500,2016-11-05 13:59:41,72.78
BHMMBMMBX01,687,518,2016-11-05 14:26:39,75.4
BHMMBMMBX01,687,530,2016-11-05 15:00:40,77.15
BHMMBMMBX01,687,549,2016-11-05 15:26:40,79.91
BHMMBMMBX01,687,548,2016-11-05 16:00:41,79.77
BHMMBMMBX01,687,525,2016-11-05 16:26:40,76.42
BHMMBMMBX01,687,325,2016-11-06 8:00:42,47.31
BHMMBMMBX01,687,327,2016-11-06 8:26:43,47.6
BHMMBMMBX01,687,331,2016-11-06 9:00:42,48.18
BHMMBMMBX01,687,330,2016-11-06 9:33:44,48.03
BHMMBMMBX01,687,330,2016-11-06 10:00:43,48.03
BHMMBMMBX01,687,324,2016-11-06 10:26:46,47.16
BHMMBMMBX01,687,314,2016-11-06 10:59:45,45.71
BHMMBMMBX01,687,327,2016-11-06 11:26:44,47.6
BHMMBMMBX01,687,336,2016-11-06 11:59:43,48.91
BHMMBMMBX01,687,323,2016-11-06 12:26:47,47.02
BHMMBMMBX01,687,362,2016-11-06 13:06:45,52.69
BHMMBMMBX01,687,364,2016-11-06 13:26:43,52.98
BHMMBMMBX01,687,399,2016-11-06 13:59:46,58.08
BHMMBMMBX01,687,427,2016-11-06 14:33:47,62.15
BHMMBMMBX01,687,438,2016-11-06 15:00:47,63.76
BHMMBMMBX01,687,434,2016-11-06 15:26:45,63.17
BHMMBMMBX01,687,430,2016-11-06 15:59:48,62.59
BHMMBMMBX01,687,402,2016-11-06 16:26:45,58.52
BHMMBMMBX01,687,295,2016-11-07 8:00:52,42.94
BHMMBMMBX01,687,326,2016-11-07 8:26:53,47.45
BHMMBMMBX01,687,393,2016-11-07 8:59:50,57.21
BHMMBMMBX01,687,437,2016-11-07 9:26:49,63.61
BHMMBMMBX01,687,488,2016-11-07 9:59:50,71.03
BHMMBMMBX01,687,538,2016-11-07 10:26:49,78.31
BHMMBMMBX01,687,569,2016-11-07 10:59:51,82.82
BHMMBMMBX01,687,592,2016-11-07 11:26:51,86.17
BHMMBMMBX01,687,604,2016-11-07 11:59:51,87.92
BHMMBMMBX01,687,609,2016-11-07 12:26:50,88.65
BHMMBMMBX01,687,597,2016-11-07 12:59:53,86.9
BHMMBMMBX01,687,611,2016-11-07 13:33:52,88.94
BHMMBMMBX01,687,614,2016-11-07 13:59:54,89.37
BHMMBMMBX01,687,583,2016-11-07 14:33:55,84.86
BHMMBMMBX01,687,564,2016-11-07 15:00:51,82.1
BHMMBMMBX01,687,540,2016-11-07 15:33:53,78.6
BHMMBMMBX01,687,517,2016-11-07 16:00:51,75.25
BHMMBMMBX01,687,479,2016-11-07 16:33:53,69.72
BHMMBMMBX01,687,322,2016-11-08 7:59:58,46.87
BHMMBMMBX01,687,351,2016-11-08 8:26:55,51.09
BHMMBMMBX01,687,391,2016-11-08 8:59:56,56.91
BHMMBMMBX01,687,446,2016-11-08 9:26:56,64.92
BHMMBMMBX01,687,508,2016-11-08 9:59:56,73.94
BHMMBMMBX01,687,570,2016-11-08 10:33:59,82.97
BHMMBMMBX01,687,607,2016-11-08 11:00:00,88.36
BHMMBMMBX01,687,643,2016-11-08 11:33:56,93.6
BHMMBMMBX01,687,656,2016-11-08 11:59:58,95.49
BHMMBMMBX01,687,654,2016-11-08 12:27:01,95.2
BHMMBMMBX01,687,672,2016-11-08 13:00:00,97.82
BHMMBMMBX01,687,672,2016-11-08 13:34:01,97.82
BHMMBMMBX01,687,671,2016-11-08 14:00:59,97.67
BHMMBMMBX01,687,653,2016-11-08 14:26:58,95.05
BHMMBMMBX01,687,636,2016-11-08 15:00:02,92.58
BHMMBMMBX01,687,593,2016-11-08 15:33:57,86.32
BHMMBMMBX01,687,562,2016-11-08 16:01:02,81.8
BHMMBMMBX01,687,494,2016-11-08 16:34:02,71.91
BHMMBMMBX01,687,332,2016-11-09 8:00:02,48.33
BHMMBMMBX01,687,358,2016-11-09 8:27:02,52.11
BHMMBMMBX01,687,397,2016-11-09 9:00:07,57.79
BHMMBMMBX01,687,450,2016-11-09 9:34:05,65.5
BHMMBMMBX01,687,502,2016-11-09 10:00:05,73.07
BHMMBMMBX01,687,549,2016-11-09 10:27:03,79.91
BHMMBMMBX01,687,593,2016-11-09 11:00:04,86.32
BHMMBMMBX01,687,608,2016-11-09 11:27:04,88.5
BHMMBMMBX01,687,622,2016-11-09 12:00:06,90.54
BHMMBMMBX01,687,639,2016-11-09 12:27:05,93.01
BHMMBMMBX01,687,674,2016-11-09 13:00:08,98.11
BHMMBMMBX01,687,678,2016-11-09 13:27:04,98.69
BHMMBMMBX01,687,672,2016-11-09 14:00:04,97.82
BHMMBMMBX01,687,662,2016-11-09 14:27:08,96.36
BHMMBMMBX01,687,636,2016-11-09 15:00:06,92.58
BHMMBMMBX01,687,603,2016-11-09 15:34:05,87.77
BHMMBMMBX01,687,562,2016-11-09 16:00:09,81.8
BHMMBMMBX01,687,517,2016-11-09 16:34:06,75.25
BHMMBMMBX01,687,366,2016-11-10 8:00:12,53.28
BHMMBMMBX01,687,410,2016-11-10 8:34:11,59.68
BHMMBMMBX01,687,443,2016-11-10 9:00:09,64.48
BHMMBMMBX01,687,460,2016-11-10 9:27:11,66.96
BHMMBMMBX01,687,515,2016-11-10 10:00:12,74.96
BHMMBMMBX01,687,543,2016-11-10 10:27:10,79.04
BHMMBMMBX01,687,573,2016-11-10 11:00:12,83.41
BHMMBMMBX01,687,599,2016-11-10 11:27:14,87.19
BHMMBMMBX01,687,619,2016-11-10 12:00:10,90.1
BHMMBMMBX01,687,659,2016-11-10 12:27:14,95.92
BHMMBMMBX01,687,493,2016-11-10 13:00:13,71.76
BHMMBMMBX01,687,504,2016-11-10 13:34:14,73.36
BHMMBMMBX01,687,506,2016-11-10 14:00:15,73.65
BHMMBMMBX01,687,498,2016-11-10 14:27:13,72.49
BHMMBMMBX01,687,465,2016-11-10 15:00:13,67.69
BHMMBMMBX01,687,445,2016-11-10 15:27:15,64.77
BHMMBMMBX01,687,417,2016-11-10 16:00:15,60.7
BHMMBMMBX01,687,395,2016-11-10 16:27:13,57.5
BHMMBMMBX01,687,336,2016-11-11 8:00:17,48.91
BHMMBMMBX01,687,362,2016-11-11 8:27:19,52.69
BHMMBMMBX01,687,401,2016-11-11 9:00:19,58.37
BHMMBMMBX01,687,304,2016-11-11 9:27:16,44.25
BHMMBMMBX01,687,336,2016-11-11 10:00:16,48.91
BHMMBMMBX01,687,360,2016-11-11 10:27:18,52.4
BHMMBMMBX01,687,378,2016-11-11 11:00:18,55.02
BHMMBMMBX01,687,391,2016-11-11 11:27:18,56.91
BHMMBMMBX01,687,415,2016-11-11 12:00:21,60.41
BHMMBMMBX01,687,433,2016-11-11 12:27:21,63.03
BHMMBMMBX01,687,422,2016-11-11 13:00:19,61.43
BHMMBMMBX01,687,423,2016-11-11 13:34:21,61.57
BHMMBMMBX01,687,424,2016-11-11 14:00:21,61.72
BHMMBMMBX01,687,415,2016-11-11 14:27:18,60.41
BHMMBMMBX01,687,379,2016-11-11 15:00:21,55.17
BHMMBMMBX01,687,365,2016-11-11 15:34:20,53.13
BHMMBMMBX01,687,341,2016-11-11 16:00:21,49.64
BHMMBMMBX01,687,331,2016-11-11 16:34:18,48.18
BHMMBMMBX01,687,292,2016-11-12 8:00:26,42.5
BHMMBMMBX01,687,299,2016-11-12 8:27:25,43.52
BHMMBMMBX01,687,309,2016-11-12 9:00:26,44.98
BHMMBMMBX01,687,329,2016-11-12 9:27:26,47.89
BHMMBMMBX01,687,343,2016-11-12 10:00:25,49.93
BHMMBMMBX01,687,341,2016-11-12 10:27:27,49.64
BHMMBMMBX01,687,366,2016-11-12 11:00:27,53.28
BHMMBMMBX01,687,378,2016-11-12 11:34:23,55.02
BHMMBMMBX01,687,387,2016-11-12 12:00:27,56.33
BHMMBMMBX01,687,406,2016-11-12 12:27:23,59.1
BHMMBMMBX01,687,441,2016-11-12 13:00:28,64.19
BHMMBMMBX01,687,473,2016-11-12 13:27:27,68.85
BHMMBMMBX01,687,533,2016-11-12 14:00:26,77.58
BHMMBMMBX01,687,571,2016-11-12 14:27:28,83.11
BHMMBMMBX01,687,587,2016-11-12 15:00:28,85.44
BHMMBMMBX01,687,613,2016-11-12 15:27:27,89.23
BHMMBMMBX01,687,617,2016-11-12 16:00:24,89.81
BHMMBMMBX01,687,581,2016-11-12 16:34:28,84.57
BHMMBMMBX01,687,170,2016-11-13 8:00:29,24.75
BHMMBMMBX01,687,176,2016-11-13 8:27:31,25.62
BHMMBMMBX01,687,183,2016-11-13 9:00:32,26.64
BHMMBMMBX01,687,188,2016-11-13 9:34:15,27.37
BHMMBMMBX01,687,211,2016-11-13 10:00:31,30.71
BHMMBMMBX01,687,221,2016-11-13 10:33:32,32.17
BHMMBMMBX01,687,229,2016-11-13 11:00:32,33.33
BHMMBMMBX01,687,235,2016-11-13 11:27:32,34.21
BHMMBMMBX01,687,229,2016-11-13 12:00:34,33.33
BHMMBMMBX01,687,229,2016-11-13 12:27:31,33.33
BHMMBMMBX01,687,289,2016-11-13 13:07:31,42.07
BHMMBMMBX01,687,318,2016-11-13 13:33:34,46.29
BHMMBMMBX01,687,334,2016-11-13 14:00:35,48.62
BHMMBMMBX01,687,347,2016-11-13 14:27:35,50.51
BHMMBMMBX01,687,351,2016-11-13 15:00:35,51.09
BHMMBMMBX01,687,340,2016-11-13 15:27:35,49.49
BHMMBMMBX01,687,300,2016-11-13 16:00:32,43.67
BHMMBMMBX01,687,270,2016-11-13 16:27:34,39.3
BHMMBMMBX01,687,170,2016-11-14 8:00:37,24.75
BHMMBMMBX01,687,222,2016-11-14 8:33:40,32.31
BHMMBMMBX01,687,266,2016-11-14 9:00:38,38.72
BHMMBMMBX01,687,314,2016-11-14 9:27:40,45.71
BHMMBMMBX01,687,372,2016-11-14 10:00:37,54.15
BHMMBMMBX01,687,408,2016-11-14 10:27:38,59.39
BHMMBMMBX01,687,442,2016-11-14 11:00:39,64.34
BHMMBMMBX01,687,455,2016-11-14 11:27:40,66.23
BHMMBMMBX01,687,466,2016-11-14 12:00:37,67.83
BHMMBMMBX01,687,475,2016-11-14 12:27:39,69.14
BHMMBMMBX01,687,487,2016-11-14 13:00:38,70.89
BHMMBMMBX01,687,487,2016-11-14 13:27:41,70.89
BHMMBMMBX01,687,483,2016-11-14 14:00:38,70.31
BHMMBMMBX01,687,454,2016-11-14 14:33:40,66.08
BHMMBMMBX01,687,435,2016-11-14 15:00:38,63.32
BHMMBMMBX01,687,404,2016-11-14 15:27:42,58.81
BHMMBMMBX01,687,365,2016-11-14 16:00:39,53.13
BHMMBMMBX01,687,321,2016-11-14 16:27:39,46.72
BHMMBMMBX01,687,188,2016-11-15 7:57:43,27.37
BHMMBMMBX01,687,225,2016-11-15 8:30:47,32.75
BHMMBMMBX01,687,268,2016-11-15 8:57:45,39.01
BHMMBMMBX01,687,332,2016-11-15 9:30:46,48.33
BHMMBMMBX01,687,403,2016-11-15 9:57:44,58.66
BHMMBMMBX01,687,456,2016-11-15 10:30:47,66.38
BHMMBMMBX01,687,486,2016-11-15 11:03:48,70.74
BHMMBMMBX01,687,505,2016-11-15 11:30:46,73.51
BHMMBMMBX01,687,525,2016-11-15 11:57:47,76.42
BHMMBMMBX01,687,532,2016-11-15 12:30:45,77.44
BHMMBMMBX01,687,544,2016-11-15 12:57:48,79.18
BHMMBMMBX01,687,550,2016-11-15 13:30:48,80.06
